"Read1","Read2","UmiRead","SampleName","ReadGroup","Library","SourceMaterial","PlatformUnit","SequencingPlatform","PlatformModel","SequencingCentre","SequencingDate","SLXId","Barcode","Flowcell","Lane","EndType","ReadLength","Index Type"
"PGDX5882P_WGS_processed_downsamp.namesort.r1.fastq.gz","PGDX5882P_WGS_processed_downsamp.namesort.r2.fastq.gz",,"PGDX5882P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL420-DL958","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5883P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX5883P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX5883P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL421-DL959","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5884P_WGS_processed_downsamp.namesort.r1.fastq.gz","PGDX5884P_WGS_processed_downsamp.namesort.r2.fastq.gz",,"PGDX5884P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL422-DL960","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5886P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX5886P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX5886P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL423-DL961","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5889P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX5889P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX5889P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL424-DL962","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5890P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX5890P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX5890P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL425-DL963","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5891P_WGS_processed_downsamp.namesort.r1.fastq.gz","PGDX5891P_WGS_processed_downsamp.namesort.r2.fastq.gz",,"PGDX5891P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL426-DL964","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5892P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX5892P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX5892P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL427-DL965","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5894P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX5894P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX5894P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL428-DL966","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5895P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX5895P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX5895P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL429-DL967","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5899P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX5899P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX5899P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL430-DL968","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5900P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX5900P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX5900P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL431-DL969","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5903P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX5903P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX5903P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL432-DL970","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5963P_WGS_processed_downsamp.namesort.r1.fastq.gz","PGDX5963P_WGS_processed_downsamp.namesort.r2.fastq.gz",,"PGDX5963P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL433-DL971","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5964P_WGS_processed_downsamp.namesort.r1.fastq.gz","PGDX5964P_WGS_processed_downsamp.namesort.r2.fastq.gz",,"PGDX5964P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL434-DL972","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5965P_WGS_processed_downsamp.namesort.r1.fastq.gz","PGDX5965P_WGS_processed_downsamp.namesort.r2.fastq.gz",,"PGDX5965P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL435-DL973","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5966P_WGS_processed_downsamp.namesort.r1.fastq.gz","PGDX5966P_WGS_processed_downsamp.namesort.r2.fastq.gz",,"PGDX5966P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL436-DL974","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5967P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX5967P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX5967P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL437-DL975","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5968P_WGS_processed_downsamp.namesort.r1.fastq.gz","PGDX5968P_WGS_processed_downsamp.namesort.r2.fastq.gz",,"PGDX5968P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL438-DL976","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX5969P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX5969P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX5969P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL439-DL977","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6249P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6249P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6249P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL440-DL978","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6546P_WGS_novo.sorted_processed.namesort.r1.fastq.gz","PGDX6546P_WGS_novo.sorted_processed.namesort.r2.fastq.gz",,"PGDX6546P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL441-DL979","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6547P_WGS_novo.sorted_processed.namesort.r1.fastq.gz","PGDX6547P_WGS_novo.sorted_processed.namesort.r2.fastq.gz",,"PGDX6547P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL442-DL980","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6548P_WGS_novo.sorted_processed.namesort.r1.fastq.gz","PGDX6548P_WGS_novo.sorted_processed.namesort.r2.fastq.gz",,"PGDX6548P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL443-DL981","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6834P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6834P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6834P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL444-DL982","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6835P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6835P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6835P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL445-DL983","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6837P_WGS.sorted_processed_downsamp.namesort.r1.fastq.gz","PGDX6837P_WGS.sorted_processed_downsamp.namesort.r2.fastq.gz",,"PGDX6837P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL446-DL984","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6838P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6838P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6838P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL447-DL985","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6841P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6841P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6841P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL448-DL986","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6841P2_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6841P2_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6841P2",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL449-DL987","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6841P3_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6841P3_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6841P3",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL450-DL988","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6841P4_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6841P4_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6841P4",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL451-DL989","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6857P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6857P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6857P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL452-DL990","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6857P2_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6857P2_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6857P2",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL453-DL991","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6857P3_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6857P3_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6857P3",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL454-DL992","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6861P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6861P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6861P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL455-DL993","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6862P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6862P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6862P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL456-DL994","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6863P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6863P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6863P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL457-DL995","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6865P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6865P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6865P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL458-DL996","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6866P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6866P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6866P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL459-DL997","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6869P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6869P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6869P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL460-DL998","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6870P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6870P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6870P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL461-DL999","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6871P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6871P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6871P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL462-DL1000","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6873P_WGS.sorted_processed_downsamp.namesort.r1.fastq.gz","PGDX6873P_WGS.sorted_processed_downsamp.namesort.r2.fastq.gz",,"PGDX6873P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL463-DL1001","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6952P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6952P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6952P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL464-DL1002","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6953P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6953P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6953P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL465-DL1003","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6954P_WGS.sorted_processed_downsamp.namesort.r1.fastq.gz","PGDX6954P_WGS.sorted_processed_downsamp.namesort.r2.fastq.gz",,"PGDX6954P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL466-DL1004","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6957P_WGS.sorted_processed_downsamp.namesort.r1.fastq.gz","PGDX6957P_WGS.sorted_processed_downsamp.namesort.r2.fastq.gz",,"PGDX6957P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL467-DL1005","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6961P_WGS.sorted_processed_downsamp.namesort.r1.fastq.gz","PGDX6961P_WGS.sorted_processed_downsamp.namesort.r2.fastq.gz",,"PGDX6961P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL468-DL1006","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6962P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX6962P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX6962P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL469-DL1007","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6963P_WGS.sorted_processed_downsamp.namesort.r1.fastq.gz","PGDX6963P_WGS.sorted_processed_downsamp.namesort.r2.fastq.gz",,"PGDX6963P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL470-DL1008","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX6966P_WGS.sorted_processed_downsamp.namesort.r1.fastq.gz","PGDX6966P_WGS.sorted_processed_downsamp.namesort.r2.fastq.gz",,"PGDX6966P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL471-DL1009","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7096P_WGS.sorted_processed_downsamp.namesort.r1.fastq.gz","PGDX7096P_WGS.sorted_processed_downsamp.namesort.r2.fastq.gz",,"PGDX7096P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL472-DL1010","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7097P_WGS_novo.sorted_processed.namesort.r1.fastq.gz","PGDX7097P_WGS_novo.sorted_processed.namesort.r2.fastq.gz",,"PGDX7097P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL473-DL1011","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7098P_WGS_novo.sorted_processed.namesort.r1.fastq.gz","PGDX7098P_WGS_novo.sorted_processed.namesort.r2.fastq.gz",,"PGDX7098P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL474-DL1012","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7099P_WGS.sorted_processed_downsamp.namesort.r1.fastq.gz","PGDX7099P_WGS.sorted_processed_downsamp.namesort.r2.fastq.gz",,"PGDX7099P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL475-DL1013","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7100P_WGS.sorted_processed_downsamp.namesort.r1.fastq.gz","PGDX7100P_WGS.sorted_processed_downsamp.namesort.r2.fastq.gz",,"PGDX7100P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL476-DL1014","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7102P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7102P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7102P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL477-DL1015","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7348P1_WGS_Amended.sorted_processed.namesort.r1.fastq.gz","PGDX7348P1_WGS_Amended.sorted_processed.namesort.r2.fastq.gz",,"PGDX7348P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL478-DL1016","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7348P2_WGS_Amended.sorted_processed.namesort.r1.fastq.gz","PGDX7348P2_WGS_Amended.sorted_processed.namesort.r2.fastq.gz",,"PGDX7348P2",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL479-DL1017","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7348P3_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7348P3_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7348P3",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL480-DL1018","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7349P_WGS_novo.sorted_processed.namesort.r1.fastq.gz","PGDX7349P_WGS_novo.sorted_processed.namesort.r2.fastq.gz",,"PGDX7349P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL481-DL1019","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7350P_WGS_novo.sorted_processed.namesort.r1.fastq.gz","PGDX7350P_WGS_novo.sorted_processed.namesort.r2.fastq.gz",,"PGDX7350P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL482-DL1020","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7351P_WGS_novo.sorted_processed.namesort.r1.fastq.gz","PGDX7351P_WGS_novo.sorted_processed.namesort.r2.fastq.gz",,"PGDX7351P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL483-DL1021","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7352P_WGS_novo.sorted_processed.namesort.r1.fastq.gz","PGDX7352P_WGS_novo.sorted_processed.namesort.r2.fastq.gz",,"PGDX7352P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL484-DL1022","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7353P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7353P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7353P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL485-DL1023","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7355P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7355P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7355P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL486-DL1024","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7356P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7356P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7356P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL487-DL1025","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7360P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7360P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7360P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL488-DL1026","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7361P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7361P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7361P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL489-DL1027","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7363P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7363P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7363P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL490-DL1028","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7364P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7364P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7364P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL491-DL1029","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7365P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7365P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7365P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL492-DL1030","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7477P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7477P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7477P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL493-DL1031","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7478P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7478P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7478P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL494-DL1032","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7482P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7482P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7482P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL495-DL1033","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7483P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7483P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7483P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL496-DL1034","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7484P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7484P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7484P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL497-DL1035","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7485P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7485P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7485P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL498-DL1036","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7486P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7486P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7486P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL499-DL1037","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7487P1_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7487P1_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7487P1",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL500-DL1038","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
"PGDX7490P_WGS.sorted_processed.namesort.r1.fastq.gz","PGDX7490P_WGS.sorted_processed.namesort.r2.fastq.gz",,"PGDX7490P",,,,,"ILLUMINA","HiSeq_2000_2500","External","2023-01-01","DL-00001","DL501-DL1039","H5WNTBBXX",8,"Paired End",100,"NEBNext DNA Library Prep Kit"
